YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2010,4,30,-999,33.5,24.6,89,2,120
2010,5,1,0,36.6,26.2,71,2,120
2010,5,2,0,35.3,27.8,76,3,300
2010,5,3,0,34.7,27.5,78,3,70
2010,5,4,0,36.6,27.6,70,3,120
2010,5,5,0,37.4,28.7,70,3,110
2010,5,6,0,35.3,26.3,67,4,120
2010,5,7,0,36.6,27.1,62,3,120
2010,5,8,0,36.6,27.6,65,3,120
2010,5,9,0,36.4,29.2,70,3,120
2010,5,10,0,36.6,28.6,68,3,130
2010,5,11,0,36.2,28.4,64,4,130
2010,5,12,0,35.5,27.7,70,4,110
2010,5,13,0,35.5,28.4,66,4,110
2010,5,14,0,35.9,25.9,66,4,120
2010,5,15,0,35.5,26.4,64,3,110
2010,5,16,0,35.9,27.1,64,3,110
2010,5,17,0,36.7,28.6,64,3,110
2010,5,18,0,36.5,28.7,68,3,130
2010,5,19,0,38.3,28.3,68,2,160
2010,5,20,0,36.8,28.6,70,2,120
2010,5,21,0,36.5,27.9,70,3,130
2010,5,22,0,35.8,27.8,73,3,260
2010,5,23,0,34.7,28.4,80,4,250
2010,5,24,0,34.6,28.1,79,5,260
2010,5,25,-999,34.6,27.8,76,3,250
2010,5,26,0,37.5,26.3,71,2,110
2010,5,27,-999,33.9,26.2,78,2,120
2010,5,28,-999,35.3,25.9,90,2,110
2010,5,29,0,34.5,27.3,83,3,260
2010,5,30,0,34.8,27.5,80,4,260
2010,5,31,-999,35,27,80,4,250
2010,6,1,-999,32.7,26.3,91,2,240
2010,6,2,-999,32.2,25.2,92,1,310
2010,6,3,-999,31.1,24.6,95,2,260
2010,6,4,-999,32.5,25.7,92,3,260
2010,6,5,-999,31.4,27.2,92,2,270
2010,6,6,-999,31.4,26.6,94,2,280
2010,6,7,0,34.5,27.5,85,2,300
2010,6,8,0,34.2,27.9,83,2,260
2010,6,9,-999,34.9,27.2,83,1,260
2010,6,10,-999,35.1,26.2,91,1,280
2010,6,11,-999,34.5,26,84,1,260
2010,6,12,0,34.4,27.6,84,1,280
2010,6,13,-999,35.1,26.7,88,2,300
2010,6,14,-999,35.8,26,88,2,120
2010,6,15,-999,36,27.3,82,2,120
2010,6,16,-999,36.9,26.8,73,3,120
2010,6,17,0,36.5,25.9,72,3,110
2010,6,18,-999,35.5,27.8,81,2,110
2010,6,19,-999,35.2,23.9,89,2,260
2010,6,20,-999,34.7,25.1,88,2,130
2010,6,21,0,34.4,27.3,79,2,120
2010,6,22,0,31,26.7,89,2,130
2010,6,23,0,33.5,27.1,82,3,280
2010,6,24,-999,33,26.4,85,2,260
2010,6,25,-999,33.1,25.9,88,2,250
2010,6,26,-999,31.6,26,92,1,230
2010,6,27,0,34.7,27.1,86,1,200
2010,6,28,-999,35.1,25.1,90,2,140
2010,6,29,-999,31.4,26,92,2,130
2010,6,30,-999,31.8,26.8,94,2,260
2010,7,1,0,33.2,27.1,85,2,260
2010,7,2,0,33.2,26.8,85,2,290
2010,7,3,-999,33.2,26.6,88,2,280
2010,7,4,0,33.6,27.9,82,2,230
2010,7,5,-999,33.3,24.6,86,4,270
2010,7,6,0,32.8,27.8,80,4,220
2010,7,7,0,35.3,26,81,3,250
2010,7,8,0,34.2,26,80,2,90
2010,7,9,0,31.3,25.8,85,2,110
2010,7,10,-999,33,25.8,87,3,110
2010,7,11,-999,34.5,26.3,79,2,50
2010,7,12,-999,33.5,24.8,82,3,280
2010,7,13,-999,28.2,23.8,97,5,280
2010,7,14,-999,30.7,26.2,90,3,80
2010,7,15,0,32.7,26.3,83,2,90
2010,7,16,0,31.4,26,85,1,130
2010,7,17,-999,33.1,24.8,89,2,260
2010,7,18,-999,30.5,24.9,94,2,110
2010,7,19,-999,33.8,25.8,87,3,110
2010,7,20,-999,32.6,26.1,92,2,110
2010,7,21,-999,32.9,25.1,92,2,110
2010,7,22,0,31.7,25.9,90,1,190
2010,7,23,-999,32.4,25.9,94,2,250
2010,7,24,-999,32.6,26.7,89,2,150
2010,7,25,-999,30.6,24.3,99,1,70
2010,7,26,-999,33,26.4,88,2,100
2010,7,27,-999,33.4,26.2,88,2,100
2010,7,28,-999,33.3,24.5,88,2,250
2010,7,29,-999,32.3,24.8,93,2,270
2010,7,30,-999,32.7,25.7,91,1,300
2010,7,31,-999,31.2,26.2,98,1,120
2010,8,1,0,32.5,27,82,2,260
2010,8,2,-999,32,26,86,3,260
2010,8,3,-999,32.3,25.5,88,3,270
2010,8,4,-999,31.6,26.2,80,2,260
2010,8,5,-999,32.2,25.9,89,2,150
2010,8,6,-999,31.8,26.8,78,3,230
2010,8,7,-999,32.1,25.7,82,3,230
2010,8,8,-999,29.6,25.3,90,3,240
2010,8,9,0,30.5,26.1,82,3,270
2010,8,10,0,30.5,24.5,84,3,280
2010,8,11,-999,30.8,25.2,84,2,90
2010,8,12,-999,30.9,26.1,86,2,130
2010,8,13,0,33.4,26.8,78,2,220
2010,8,14,-999,34.2,25.9,79,2,240
2010,8,15,-999,33.4,25.8,79,2,340
2010,8,16,-999,32.2,26,80,2,50
2010,8,17,-999,31.2,25.4,83,2,80
2010,8,18,-999,31.4,26.2,81,2,110
2010,8,19,-999,30.5,25.8,85,2,310
2010,8,20,-999,31.6,25.2,86,2,260
2010,8,21,-999,31.2,25.6,79,2,260
2010,8,22,-999,30.9,26,77,2,230
2010,8,23,-999,31.9,24.4,88,2,110
2010,8,24,-999,31.5,24.7,92,2,300
2010,8,25,-999,32.2,24.6,90,3,290
2010,8,26,-999,30.5,24.5,94,2,260
2010,8,27,-999,31.8,25.6,87,2,230
2010,8,28,0,34.6,26,83,3,270
2010,8,29,-999,31.8,24.2,93,3,260
2010,8,30,-999,32,26.1,93,3,260
2010,8,31,-999,32.5,24.9,94,4,260
2010,9,1,0,32.9,23.3,92,3,260
2010,9,2,0,29.7,23.7,99,2,30
2010,9,3,0,29.2,23.9,97,2,250
2010,9,4,0,31.6,26.9,89,1,280
2010,9,5,0,33.6,26.5,90,1,100
2010,9,6,0,33.8,27.2,85,2,140
2010,9,7,0,32.2,26.5,90,2,130
2010,9,8,0,32,26.3,90,2,270
2010,9,9,-999,32.9,26.8,95,2,260
2010,9,10,0,33.1,29.1,87,2,40
2010,9,11,-999,33.1,25.1,85,2,100
2010,9,12,0,32.7,26.5,82,2,110
2010,9,13,-999,32.5,26.6,83,2,110
2010,9,14,-999,34,26.2,81,2,110
2010,9,15,-999,32.3,25.4,87,2,110
2010,9,16,-999,32.8,25.1,82,2,110
2010,9,17,0,32.6,24.8,90,2,280
2010,9,18,0,32.2,26.6,88,4,250
2010,9,19,0,31.8,26.7,87,3,260
2010,9,20,-999,32.7,25,91,2,20
2010,9,21,-999,32.3,25,85,2,360
2010,9,22,-999,32.3,24.9,93,1,300
2010,9,23,-999,32.6,26,85,1,270
2010,9,24,-999,31.7,25.6,87,1,110
2010,9,25,-999,32.7,24.8,87,2,120
2010,9,26,-999,33.1,25.5,83,2,80
2010,9,27,-999,32.4,24.8,87,2,120
2010,9,28,0,32.7,26.1,87,2,110
2010,9,29,-999,32.9,26.5,86,2,10
2010,9,30,-999,31.8,25,96,1,20
2010,10,1,-999,29.1,23.9,99,1,110
2010,10,2,-999,30.6,24.9,91,2,130
2010,10,3,0,31.8,24.9,87,2,120
2010,10,4,-999,32.7,24.4,86,2,100
2010,10,5,0,33.1,25.6,85,3,100
2010,10,6,0,33.4,25.7,87,2,120
2010,10,7,0,34,27.3,82,2,120
2010,10,8,0,33.1,26.6,88,2,110
2010,10,9,0,33.3,26.2,88,2,150
2010,10,10,0,34.1,26.3,84,2,90
2010,10,11,0,33.3,26.6,82,2,70
2010,10,12,-999,29.9,25.3,93,2,100
2010,10,13,-999,30.1,25.8,93,1,70
2010,10,14,-999,31.2,25.7,90,1,120
2010,10,15,-999,31.7,24.8,88,1,120
2010,10,16,-999,31.9,23.6,94,1,230
2010,10,17,-999,32.3,25.7,98,2,260
2010,10,18,-999,30.9,24.2,97,4,210
2010,10,19,-999,27.8,24.8,99,2,130
2010,10,20,-999,32.3,25.6,91,1,210
2010,10,21,-999,31.4,25.9,90,1,210
2010,10,22,-999,30.1,25,100,1,250
2010,10,23,-999,31.2,24.8,95,1,260
2010,10,24,0,31.7,25.2,93,2,250
2010,10,25,-999,32,24.9,94,2,250
2010,10,26,-999,31.4,25.1,97,1,200
2010,10,27,0,31.3,24.1,90,2,110
2010,10,28,0,31.7,25.5,82,1,120
2010,10,29,0,31.1,24.8,87,1,160
2010,10,30,0,32.4,24.8,81,3,90
2010,10,31,-999,33.3,24.4,83,3,60
2010,11,1,-999,29.4,24.1,96,2,120
2010,11,2,-999,28.2,24.5,100,2,80
2010,11,3,0,33,25.7,92,1,120
2010,11,4,-999,32,25.9,92,1,110
2010,11,5,-999,30.9,25,97,1,290
2010,11,6,-999,31.6,25.6,93,1,310
2010,11,7,0,33.5,25.8,92,1,110
2010,11,8,0,33.9,25.8,85,2,110
2010,11,9,-999,32,24.9,89,2,110
2010,11,10,-999,30.8,24.8,98,1,110
2010,11,11,-999,28.9,23.8,99,1,110
2010,11,12,0,32.5,25.6,80,1,110
2010,11,13,0,32.5,26.1,77,2,110
2010,11,14,-999,31.9,25.4,78,2,120
2010,11,15,-999,31.7,24.3,86,2,120
2010,11,16,-999,30.7,24.6,76,1,100
2010,11,17,0,32.1,25.1,73,2,120
2010,11,18,0,31.6,25.2,74,2,130
2010,11,19,0,32.6,24.9,72,2,120
2010,11,20,0,32.5,25.6,76,2,120
2010,11,21,-999,30.6,25.7,77,2,310
2010,11,22,-999,31.3,24.9,85,2,210
2010,11,23,-999,32.1,25.7,78,2,160
2010,11,24,-999,32.2,25.4,76,2,140
2010,11,25,0,31.2,24.8,74,2,110
2010,11,26,0,32.3,25.4,63,3,110
2010,11,27,-999,31.4,25.2,69,2,110
2010,11,28,-999,29.7,25.3,73,2,100
2010,11,29,-999,30.3,25.2,76,1,160
2010,11,30,0,32.8,24.2,74,2,90
2010,12,1,0,33.6,25.8,66,2,120
2010,12,2,-999,30.8,24.7,78,2,90
2010,12,3,-999,29.2,23.4,81,2,80
2010,12,4,0,32.5,24.9,74,2,110
2010,12,5,-999,32,23.1,76,2,120
2010,12,6,0,32.6,24.1,69,2,120
2010,12,7,0,31.7,25.2,71,2,300
2010,12,8,0,30.4,25.2,67,2,120
2010,12,9,0,30.4,23.7,66,4,90
2010,12,10,0,29.3,23.6,72,3,110
2010,12,11,0,30.1,22.8,74,2,110
2010,12,12,0,30.7,24.8,74,1,160
2010,12,13,0,33.8,26,74,2,140
2010,12,14,0,32.6,25.8,76,2,120
2010,12,15,-999,30.6,26.1,79,2,120
2010,12,16,0,30.5,25.3,77,2,10
2010,12,17,-999,29.1,25.2,83,1,280
2010,12,18,-999,29.4,24.4,78,2,110
2010,12,19,-999,28.8,24.2,87,2,330
2010,12,20,0,30.8,22.6,74,2,110
2010,12,21,0,31.3,23.2,71,2,120
2010,12,22,0,30.7,23.2,69,2,280
2010,12,23,0,30.6,23.7,71,2,130
2010,12,24,0,29.9,23.6,77,2,100
2010,12,25,-999,28.4,24.5,77,2,110
2010,12,26,-999,28.7,23,76,2,120
2010,12,27,0,31,24,72,2,120
2010,12,28,0,30,24,74,2,110
2010,12,29,-999,27.9,23.7,87,2,110
2010,12,30,-999,27.5,23.5,89,1,190
2010,12,31,0,29.1,23,78,2,120
2011,1,1,0,30.1,22.7,72,2,110
2011,1,2,0,29.8,22.3,70,3,110
2011,1,3,0,30.6,23.6,63,4,110
2011,1,4,0,29.5,21.3,63,3,90
2011,1,5,0,30.8,22.4,68,2,110
2011,1,6,0,30.9,23.5,71,2,100
2011,1,7,0,31.5,23,61,2,90
2011,1,8,0,31.6,23.7,63,2,90
2011,1,9,3.5,28.8,23.5,83,3,350
2011,1,10,0,29.5,24.4,75,2,20
2011,1,11,0.5,29.4,23.5,72,2,120
2011,1,12,0,28.3,24.2,79,2,130
2011,1,13,0,31.8,23.5,72,2,130
2011,1,14,0,29.5,25.3,76,2,140
2011,1,15,8,30.2,24.7,78,2,300
2011,1,16,0,29,23.2,63,5,80
2011,1,17,0,27.7,23.2,59,5,80
2011,1,18,0,30,23.8,70,2,120
2011,1,19,0,28.5,23.6,81,1,50
2011,1,20,0.5,31.8,24.5,74,2,130
2011,1,21,43.5,31,22.3,80,2,300
2011,1,22,1,31.2,25.3,78,3,120
2011,1,23,1,31,25,80,2,140
2011,1,24,5.5,29.4,23.6,83,2,100
2011,1,25,0,30.5,24.3,66,3,110
2011,1,26,0,30.5,22.2,67,4,90
2011,1,27,0,30.4,23,69,3,90
2011,1,28,0,31,22.7,66,3,110
2011,1,29,0,30.5,22.6,84,3,70
2011,1,30,0,30.6,23.5,62,4,120
2011,1,31,0.5,29.1,22.3,66,3,100
2011,2,1,0,29.3,21.5,62,3,90
2011,2,2,0,28.3,22,59,3,90
2011,2,3,0,28.7,23.2,64,2,90
2011,2,4,0.5,29.1,24.3,67,2,10
2011,2,5,0,29.1,24.6,71,2,120
2011,2,6,0,30.9,22.6,72,2,120
2011,2,7,0.5,30.5,23.9,75,3,120
2011,2,8,0,30.7,25,78,3,250
2011,2,9,0,32.1,25,80,3,120
2011,2,10,0,32.7,25.6,75,3,260
2011,2,11,0,32.2,25,72,2,260
2011,2,12,0,31.2,24.2,66,4,120
2011,2,13,0,29.2,23.6,67,4,110
2011,2,14,0,31.6,23.6,70,3,120
2011,2,15,0,31.1,23,71,3,120
2011,2,16,0,31.2,22.8,71,3,120
2011,2,17,0,32.1,23.4,66,3,130
2011,2,18,0,32.1,23.4,68,2,140
2011,2,19,0,32.8,21.4,62,3,130
2011,2,20,0,32.4,21.4,61,3,140
2011,2,21,0,31.6,22.8,65,3,120
2011,2,22,0,31.9,23.1,66,3,120
2011,2,23,0,30.6,22,66,2,120
2011,2,24,0,29.9,22,65,2,100
2011,2,25,0,31.7,22.3,63,3,120
2011,2,26,0,31.8,22.7,61,2,80
2011,2,27,0,31.4,24.7,64,2,90
2011,2,28,0,31.9,24.8,67,3,110
2011,3,1,15,32.8,23.9,74,2,130
2011,3,2,5,29.8,23.2,84,2,130
2011,3,3,0,31.5,23.8,68,3,120
2011,3,4,0.5,31.3,24.1,70,3,110
2011,3,5,12,28.4,23.6,89,2,100
2011,3,6,0,32.2,24.5,74,2,120
2011,3,7,36,34,23.5,78,2,270
2011,3,8,0.5,29.6,24.2,74,3,110
2011,3,9,0,30.7,23.7,70,2,80
2011,3,10,0,30.7,23.8,69,5,110
2011,3,11,0,31.2,23.2,62,4,110
2011,3,12,0,31.6,23.3,59,4,110
2011,3,13,0,31.9,25,67,3,120
2011,3,14,0,32,24.6,66,3,110
2011,3,15,0,31.5,24.5,60,4,110
2011,3,16,0,31.4,25.2,59,4,100
2011,3,17,0,31.7,25.3,63,5,110
2011,3,18,0,30.5,23.9,65,3,110
2011,3,19,0,32.5,26,62,4,110
2011,3,20,0,30.7,25.7,66,3,110
2011,3,21,0,33.6,25.6,69,3,120
2011,3,22,0,33.6,25,65,4,100
2011,3,23,0,33.5,26.2,61,4,90
2011,3,24,0,32.7,24.2,63,3,110
2011,3,25,0,32.7,24.7,58,4,90
2011,3,26,0,32.1,25.3,54,4,100
2011,3,27,0,32.1,25,62,3,110
2011,3,28,0,30.1,25.2,62,3,70
2011,3,29,0,32.8,24.4,66,3,110
2011,3,30,0,33.1,24.4,67,3,120
2011,3,31,0,31.9,24.1,64,3,120
2011,4,1,0,30.9,21.7,63,3,120
2011,4,2,0,31.7,24.3,64,3,130
2011,4,3,0,32.1,25.7,65,3,120
2011,4,4,0,31.2,24.6,68,4,120
2011,4,5,0,30.8,22.3,61,4,120
2011,4,6,0,30.2,21.6,65,4,120
2011,4,7,0,30.7,21.8,67,4,110
2011,4,8,0.5,32.6,21.7,60,3,140
2011,4,9,1,28.7,23.5,76,2,110
2011,4,10,0,32.9,24.1,59,4,120
2011,4,11,0,32.4,24.3,59,3,140
2011,4,12,0,33.3,24.6,52,4,120
2011,4,13,0,32.7,24.4,58,4,110
2011,4,14,0,31.7,24.4,61,4,120
2011,4,15,0,32.9,28.2,60,4,120
2011,4,16,0,35.2,25.3,57,2,120
2011,4,17,0,34.9,25.5,63,3,220
2011,4,18,0,33.3,26.2,64,4,230
2011,4,19,0,33.6,22.2,62,3,280
2011,4,20,0,30.9,26.3,66,4,110
2011,4,21,0,32.9,23.9,65,4,120
2011,4,22,0,33.4,24.5,63,3,130
2011,4,23,0,33.8,23.5,62,3,130
2011,4,24,0,32.9,22.8,60,4,110
2011,4,25,0,34.1,25.3,63,4,120
2011,4,26,0,35.8,26.6,64,3,120
2011,4,27,0,36.8,27.6,66,2,260
2011,4,28,0,36.2,25.3,61,3,110
2011,4,29,4.5,34.2,25.4,67,4,110
2011,4,30,0,32.7,24.1,70,4,110
2011,5,1,0,35.5,27.3,62,4,140
2011,5,2,0,34.5,27.6,63,4,110
2011,5,3,0,35.3,27.1,62,3,140
2011,5,4,0,35,26.7,64,3,120
2011,5,5,0,36,27.9,67,2,150
2011,5,6,0,35.8,26.3,64,3,140
2011,5,7,22,34,23.6,77,3,250
2011,5,8,104.5,28.2,22.8,85,7,240
2011,5,9,3,29.1,23.2,74,5,250
2011,5,10,0.5,31.9,25.3,82,3,260
2011,5,11,0,33.1,26.7,76,3,260
2011,5,12,0,32.7,26.9,79,2,130
2011,5,13,0,35.4,26.6,65,2,130
2011,5,14,0,34.6,26.1,66,3,120
2011,5,15,0,35.1,25.3,63,4,120
2011,5,16,0,35.5,27.7,61,2,150
2011,5,17,0,34.2,27,69,3,280
2011,5,18,39.5,35.9,24.3,69,2,110
2011,5,19,0,34.1,26.8,70,2,260
2011,5,20,0,35.3,26.8,63,2,200
2011,5,21,5,33.5,27.3,74,2,290
2011,5,22,6.5,35.8,25.8,71,2,330
2011,5,23,23,34.9,25.6,78,2,140
2011,5,24,41.5,32.5,23.7,84,2,180
2011,5,25,38.5,32.3,24.1,79,2,290
2011,5,26,0.5,31.8,27.6,79,4,250
2011,5,27,23.5,31.8,25,82,4,250
2011,5,28,21,31.6,25,89,2,310
2011,5,29,5.5,31.5,25.8,90,1,270
2011,5,30,11.5,32.1,26.1,82,2,130
2011,5,31,0,32.5,26.6,78,3,150
2011,6,1,0,32.7,26.5,76,2,260
2011,6,2,0,34.9,27.4,69,2,140
2011,6,3,0.2,33.4,26.4,76,2,150
2011,6,4,0,34.2,28.1,73,3,110
2011,6,5,0,35.4,27.7,68,3,110
2011,6,6,0,35.6,27.5,64,3,130
2011,6,7,6.5,33.7,26,70,3,280
2011,6,8,125,26.7,24.2,93,6,70
2011,6,9,8,28.2,25.8,88,2,150
2011,6,10,7.5,32.3,25.6,79,2,120
2011,6,11,0,31.6,25.2,77,2,100
2011,6,12,0,34.4,26,72,3,110
2011,6,13,0,34,27.4,72,3,120
2011,6,14,1,32.6,26.6,77,3,110
2011,6,15,0,34,27.3,72,3,130
2011,6,16,1,34.3,26.8,71,3,110
2011,6,17,2,35.1,25.7,67,3,110
2011,6,18,27,32.5,24.1,76,2,210
2011,6,19,45,26.9,24.3,92,3,240
2011,6,20,9.5,28.6,24.9,90,2,140
2011,6,21,7,31.5,25.1,89,2,80
2011,6,22,18.5,31.2,24,87,4,270
2011,6,23,151.5,27.2,23.9,95,5,250
2011,6,24,135,27.4,23.4,96,3,200
2011,6,25,14.5,29.4,23,88,2,230
2011,6,26,0,30.8,25.4,82,3,260
2011,6,27,0,31.6,25.5,79,3,280
2011,6,28,0,32.3,26.2,72,2,270
2011,6,29,0,32.3,25.7,77,2,310
2011,6,30,24,31.4,25,84,2,290
2011,7,1,0,31.5,25.8,80,2,260
2011,7,2,0,33.5,25.3,70,2,110
2011,7,3,0.5,31.3,23.7,76,2,110
2011,7,4,1.5,32.3,24.7,79,1,170
2011,7,5,1,32.3,25.5,82,2,200
2011,7,6,0.5,30.4,25.2,84,3,260
2011,7,7,11.5,30.2,24.4,90,3,220
2011,7,8,35.5,29.8,23.8,88,2,260
2011,7,9,28.5,29.2,23.7,91,2,230
2011,7,10,6,27.2,23.5,93,2,190
2011,7,11,3.5,27.3,23.6,89,2,110
2011,7,12,0,31.9,25.3,83,3,270
2011,7,13,0,31.3,25,82,2,260
2011,7,14,0,31.8,24.7,78,3,260
2011,7,15,0,31.4,25.3,78,3,280
2011,7,16,0,31.5,24.5,79,5,260
2011,7,17,0,31.5,27.9,79,7,250
2011,7,18,0,31.7,26.9,79,6,260
2011,7,19,0,31.8,26.7,79,5,260
2011,7,20,0,32,26.7,79,5,260
2011,7,21,8.5,31.4,26,84,3,250
2011,7,22,0,32.3,26.4,80,2,260
2011,7,23,3.5,33.2,25.6,86,2,70
2011,7,24,11.5,31.6,25,83,2,290
2011,7,25,8.5,29.1,25.6,84,4,280
2011,7,26,83.5,27.3,24.5,94,3,300
2011,7,27,27.5,27.1,24.8,97,2,180
2011,7,28,8,30.2,25,94,2,180
2011,7,29,15.5,29.9,23.6,88,3,220
2011,7,30,27.5,27.9,23.8,94,2,230
2011,7,31,15.5,28.8,24.3,97,1,200
2011,8,1,49.5,31.2,25.1,96,3,220
2011,8,2,18.5,27.6,25.3,95,4,260
2011,8,3,15.5,27.7,24.9,97,2,240
2011,8,4,0,30.4,25.7,88,5,250
2011,8,5,5,29.5,24.4,90,4,250
2011,8,6,11.5,29.5,23.9,88,4,250
2011,8,7,0,30.7,25,83,3,240
2011,8,8,5.5,30.5,25.4,86,3,260
2011,8,9,0,30.4,25.9,88,3,250
2011,8,10,0,31.3,25.7,80,3,280
2011,8,11,0,32,26.1,79,2,270
2011,8,12,0,34.6,26.1,68,2,110
2011,8,13,0.5,33.5,27.1,69,2,100
2011,8,14,7,32.7,24.4,76,3,110
2011,8,15,10,32.3,24.8,83,2,130
2011,8,16,5.5,32,25.6,84,1,30
2011,8,17,2.5,31.2,25.2,85,2,310
2011,8,18,0,32.3,25.1,78,2,130
2011,8,19,4,32.3,26,85,2,90
2011,8,20,15.5,30.4,25.3,88,1,90
2011,8,21,11.5,31.3,24.8,89,2,230
2011,8,22,32.5,30.9,24.8,88,3,260
2011,8,23,3,31.4,25.7,87,4,260
2011,8,24,1,30.5,26.5,89,3,260
2011,8,25,0.5,29.5,28.3,86,4,280
2011,8,26,18,29.5,24,87,6,240
2011,8,27,48.5,27.3,24.3,94,4,220
2011,8,28,7.5,31.7,24.5,91,4,240
2011,8,29,9.5,31.2,26.4,87,4,240
2011,8,30,0,30.8,26.2,83,5,250
2011,8,31,24,30.5,24.1,93,5,260
2011,9,1,13.5,28.4,24.3,93,3,300
2011,9,2,27.5,30.5,24.7,94,3,270
2011,9,3,0.5,31,25.8,88,3,250
2011,9,4,2.5,31.6,25.3,85,3,270
2011,9,5,0,30.8,26,82,4,260
2011,9,6,0,31.2,25.7,82,3,260
2011,9,7,2,29.8,25.4,86,2,280
2011,9,8,4,31.9,25.6,86,1,250
2011,9,9,37,33.1,23.3,91,2,130
2011,9,10,0,31.2,25.2,81,2,130
2011,9,11,0,32.1,25.3,84,2,260
2011,9,12,0.5,31.2,25.5,82,3,10
2011,9,13,0,31,26.2,81,3,220
2011,9,14,0,31.5,26.8,83,5,250
2011,9,15,13,31.1,24.9,86,5,250
2011,9,16,0,31,25.8,84,4,260
2011,9,17,14,31.5,24.5,86,3,260
2011,9,18,3,30.4,23.9,88,4,260
2011,9,19,5.5,30.6,25.2,86,3,240
2011,9,20,0,30,25.5,84,3,260
2011,9,21,0,31.6,25.8,82,3,260
2011,9,22,0,31,26.1,83,2,260
2011,9,23,1,31.4,25.4,82,3,260
2011,9,24,4,29.1,24.3,84,2,310
2011,9,25,3.5,31,25.5,83,4,270
2011,9,26,85.5,27.4,24.6,97,7,260
2011,9,27,67.5,26.3,23.9,96,6,230
2011,9,28,2.5,30.5,24.4,87,3,140
2011,9,29,0,31.3,25.3,80,3,260
2011,9,30,0.5,31,26,86,4,260
2011,10,1,8,29.1,24.4,92,6,260
2011,10,2,15,31.7,25.1,91,3,160
2011,10,3,0.5,31,24.8,86,2,110
2011,10,4,0.5,30.6,24.4,89,2,270
2011,10,5,0,31.2,25.8,84,2,80
2011,10,6,0,30.5,24.3,85,2,100
2011,10,7,46.5,29.9,22.7,90,2,110
2011,10,8,7,27.9,24.4,97,2,150
2011,10,9,14.5,29.3,24.3,97,1,130
2011,10,10,2.5,30.1,24,89,2,100
2011,10,11,2.5,31.3,25.3,88,2,130
2011,10,12,70,31.8,23.5,90,2,10
2011,10,13,17.5,28.4,24.6,96,2,110
2011,10,14,0,30.8,24.6,87,2,260
2011,10,15,0,31.2,25.9,87,2,250
2011,10,16,0,33.3,25.8,80,2,120
2011,10,17,0,33.9,25.4,77,2,310
2011,10,18,0.5,32.6,25,88,2,80
2011,10,19,0,32.5,26.1,78,2,70
2011,10,20,0,32.9,25.3,78,2,100
2011,10,21,0,31.6,25,85,2,60
2011,10,22,0,32.1,25.2,81,3,110
2011,10,23,0.5,32,25,82,2,120
2011,10,24,0,32.1,24.5,78,3,130
2011,10,25,0,33.6,25.2,71,2,120
2011,10,26,0,33.8,26.3,63,2,90
2011,10,27,0,32.3,25,70,2,80
2011,10,28,0,34.5,25.7,66,3,60
2011,10,29,0,34.5,25.5,64,3,100
2011,10,30,1.5,31.4,24.9,72,2,80
2011,10,31,1,32.2,25.9,73,2,50
2011,11,1,0,32.5,25.4,70,3,110
2011,11,2,5,31.7,25,86,2,120
2011,11,3,39.5,30.6,23.4,91,2,110
2011,11,4,2.5,27.8,23.5,98,2,340
2011,11,5,33.5,31.5,24.2,93,2,320
2011,11,6,3.5,28.5,24.9,94,1,340
2011,11,7,0,32.8,24.8,81,2,120
2011,11,8,4.5,32.8,26.3,89,2,200
2011,11,9,0,31.4,25.2,81,2,270
2011,11,10,0,31.8,25.9,83,2,270
2011,11,11,3.5,34,25.5,79,2,110
2011,11,12,0,33.1,25.2,72,2,110
2011,11,13,0,33.1,25.6,67,2,70
2011,11,14,13.5,32.2,24.5,83,2,80
2011,11,15,23,26.9,23.4,97,2,360
2011,11,16,0,32.1,24.9,82,2,100
2011,11,17,0,33.4,25.9,78,2,120
2011,11,18,0,32.7,26.1,79,3,110
2011,11,19,0,33.7,25.1,69,2,120
2011,11,20,0,33.7,24.4,70,3,90
2011,11,21,14,33.5,24.6,64,5,70
2011,11,22,8,28.7,23.8,84,2,70
2011,11,23,1,31.7,24.9,77,2,100
2011,11,24,0,32.5,25.2,68,3,80
2011,11,25,0,31.8,25.4,69,3,100
2011,11,26,0,33.2,25.8,66,3,30
2011,11,27,0,31.1,25.2,74,2,20
2011,11,28,0,33,25.2,68,2,140
2011,11,29,0,32.8,26.1,71,2,120
2011,11,30,0,32.4,25.7,78,2,130
2011,12,1,0,31.3,25.3,82,2,150
2011,12,2,0.5,32.9,25.5,82,2,120
2011,12,3,0,33.1,26.2,72,2,120
2011,12,4,41,26.4,23.7,92,2,30
2011,12,5,4.5,29.5,24.8,93,1,130
2011,12,6,22,30.7,23.7,80,2,80
2011,12,7,0,28.9,24.9,84,2,90
2011,12,8,12.5,31.5,24.2,88,2,20
2011,12,9,46,25.4,23.8,97,2,20
2011,12,10,1,30.1,23.8,90,1,90
2011,12,11,0,30.9,24.5,87,1,120
2011,12,12,0,32.7,25.5,84,2,120
2011,12,13,0,32.9,25,82,2,120
2011,12,14,0.5,30.6,25.4,85,2,120
2011,12,15,2.5,31.4,24.5,76,2,40
2011,12,16,1.5,31.9,23.9,68,3,40
2011,12,17,10.5,29.2,23.8,87,2,20
2011,12,18,3.5,27.1,23.4,92,1,90
2011,12,19,0,31.7,24.8,79,2,120
2011,12,20,0,30.9,25.4,84,1,120
2011,12,21,2,32.2,23.4,86,2,100
